market_id,created_at,store_id,store_primary_category,order_protocol,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_couriers,total_busy_couriers,total_outstanding_orders,estimated_order_place_duration,estimated_store_to_consumer_driving_duration
2.0,2015-02-17 02:33:33,920,seafood,5.0,1,1650,1,1650,1650,94.0,49.0,73.0,251,102.0
3.0,2015-02-17 02:33:33,3453,dessert,1.0,3,3040,3,795,1150,20.0,18.0,17.0,446,589.0
6.0,2015-02-17 02:33:35,1025,thai,3.0,5,5980,5,795,1395,,,,251,908.0
2.0,2015-02-17 02:33:35,6563,steak,5.0,1,2399,1,1799,1799,94.0,49.0,73.0,251,519.0
2.0,2015-02-17 02:33:37,6755,american,2.0,2,1550,2,650,900,108.0,69.0,103.0,251,101.0
2.0,2015-02-17 02:33:38,1372,indian,3.0,6,2680,4,200,1095,94.0,49.0,73.0,251,202.0
2.0,2015-02-17 02:33:47,3813,greek,5.0,1,1499,1,1499,1499,108.0,69.0,103.0,251,675.0
4.0,2015-02-17 02:33:47,5648,chinese,4.0,1,710,1,710,710,81.0,54.0,77.0,251,818.0
2.0,2015-02-17 02:33:56,1836,indian,3.0,2,1298,2,399,899,38.0,37.0,60.0,251,473.0
4.0,2015-02-17 02:34:00,6830,vietnamese,5.0,2,2170,2,630,880,81.0,54.0,77.0,251,530.0
1.0,2015-02-17 02:34:01,6340,dessert,1.0,1,1495,1,1495,1495,20.0,20.0,24.0,446,482.0
3.0,2015-02-17 02:34:13,4093,greek,1.0,2,2371,2,608,1358,10.0,13.0,7.0,446,393.0
5.0,2015-02-17 02:34:16,4150,american,1.0,2,2898,2,1399,1499,19.0,14.0,18.0,446,752.0
2.0,2015-02-17 02:34:19,3927,vegetarian,5.0,2,2090,2,995,1095,108.0,69.0,103.0,251,409.0
4.0,2015-02-17 02:34:20,4372,thai,5.0,3,2735,3,395,950,107.0,63.0,112.0,251,773.0
2.0,2015-02-17 02:34:22,5047,barbecue,2.0,2,2800,2,1300,1500,,,,251,983.0
3.0,2015-02-17 02:34:24,6530,fast,4.0,2,1672,2,579,943,33.0,33.0,32.0,251,160.0
4.0,2015-02-17 02:34:27,1229,korean,2.0,2,3848,2,1599,2249,107.0,63.0,112.0,251,740.0
2.0,2015-02-17 02:34:28,6074,sushi,5.0,7,6550,6,550,1750,94.0,49.0,73.0,251,740.0
2.0,2015-02-17 02:34:30,878,indian,3.0,1,1099,1,1099,1099,38.0,37.0,60.0,251,455.0
2.0,2015-02-17 02:34:37,2331,burmese,1.0,3,2440,3,350,1095,108.0,69.0,103.0,446,939.0
3.0,2015-02-17 02:34:38,2902,mexican,1.0,3,1267,3,279,589,81.0,54.0,77.0,251,330.0
2.0,2015-02-17 02:34:39,5815,pizza,3.0,3,5077,2,1679,1699,38.0,37.0,60.0,251,559.0
2.0,2015-02-17 02:34:40,2506,pizza,1.0,2,2648,2,733,1354,94.0,49.0,73.0,446,556.0
2.0,2015-02-17 02:34:46,1367,fast,3.0,1,924,1,699,699,94.0,49.0,73.0,251,812.0
1.0,2015-02-17 02:34:48,4413,japanese,3.0,5,7300,5,700,1900,38.0,38.0,51.0,251,404.0
4.0,2015-02-17 02:34:49,6283,,3.0,3,1225,3,250,650,49.0,39.0,61.0,446,532.0
4.0,2015-02-17 02:34:49,3748,mediterranean,2.0,1,2050,1,1450,1450,81.0,54.0,77.0,251,335.0
4.0,2015-02-17 02:34:56,3152,mexican,5.0,5,2285,4,0,895,107.0,63.0,112.0,251,113.0
3.0,2015-02-17 02:34:57,2923,chinese,1.0,3,2450,3,100,1250,6.0,5.0,5.0,446,299.0
4.0,2015-02-17 02:34:58,6717,dessert,5.0,4,3530,3,650,895,67.0,35.0,59.0,251,422.0
2.0,2015-02-17 02:34:58,3419,american,1.0,3,1997,3,129,1619,38.0,37.0,60.0,446,206.0
3.0,2015-02-17 02:34:58,4629,chinese,1.0,5,2905,5,425,695,20.0,18.0,17.0,446,919.0
5.0,2015-02-17 02:35:00,1404,indian,3.0,4,2099,4,150,1100,49.0,39.0,61.0,251,671.0
2.0,2015-02-17 02:35:00,2462,fast,3.0,1,1250,1,1250,1250,,,,251,533.0
3.0,2015-02-17 02:35:02,5404,japanese,1.0,1,2350,1,2350,2350,13.0,13.0,22.0,446,415.0
2.0,2015-02-17 02:35:03,3974,thai,5.0,3,2990,3,700,1295,39.0,39.0,61.0,251,840.0
4.0,2015-02-17 02:35:08,791,,1.0,2,1198,2,299,899,83.0,43.0,75.0,446,901.0
4.0,2015-02-17 02:35:12,6717,dessert,5.0,2,2185,2,795,1095,69.0,37.0,62.0,251,243.0
2.0,2015-02-17 02:35:15,3973,pizza,1.0,1,2125,1,1675,1675,93.0,52.0,82.0,446,343.0
4.0,2015-02-17 02:35:20,3388,greek,5.0,9,7291,5,299,1599,107.0,55.0,111.0,251,413.0
6.0,2015-02-17 02:35:20,6637,chinese,3.0,5,4200,5,595,1095,,,,251,125.0
2.0,2015-02-17 02:35:20,6281,dessert,1.0,3,4835,3,695,2190,39.0,39.0,61.0,446,728.0
4.0,2015-02-17 02:35:21,1341,japanese,3.0,6,3145,6,450,695,69.0,37.0,62.0,251,518.0
4.0,2015-02-17 02:35:30,4257,thai,1.0,2,1345,2,450,895,83.0,43.0,75.0,446,326.0
4.0,2015-02-17 02:35:31,6254,sandwich,2.0,6,5050,6,500,1150,4.0,4.0,4.0,446,245.0
1.0,2015-02-17 02:35:34,6773,mexican,1.0,1,750,1,750,750,60.0,41.0,41.0,446,797.0
2.0,2015-02-17 02:35:45,3867,american,5.0,3,4585,3,995,1795,51.0,45.0,66.0,446,179.0
2.0,2015-02-17 02:35:46,3816,pizza,3.0,2,2598,2,399,899,106.0,61.0,107.0,251,669.0
6.0,2015-02-17 02:35:48,882,vietnamese,1.0,3,2700,2,350,1175,,,,446,376.0
1.0,2015-02-17 02:35:48,6335,mediterranean,5.0,1,2545,1,1795,1795,60.0,41.0,41.0,251,886.0
2.0,2015-02-17 02:35:51,5087,mexican,5.0,1,1259,1,1259,1259,106.0,61.0,107.0,446,724.0
2.0,2015-02-17 02:35:52,1661,dessert,1.0,5,7575,5,795,1995,106.0,61.0,107.0,446,661.0
5.0,2015-02-17 02:35:54,4089,bubble-tea,2.0,1,525,1,450,450,17.0,14.0,22.0,251,837.0
2.0,2015-02-17 02:35:59,3081,mediterranean,2.0,2,2249,2,750,1199,39.0,39.0,61.0,251,726.0
6.0,2015-02-17 02:36:01,860,indian,3.0,5,1649,5,150,899,,,,251,740.0
6.0,2015-02-17 02:36:15,1036,japanese,2.0,3,3146,2,487,1324,,,,251,920.0
4.0,2015-02-17 02:36:18,205,burger,4.0,2,918,2,249,669,69.0,37.0,62.0,251,295.0
1.0,2015-02-17 02:36:20,2454,pizza,5.0,2,3198,2,1299,1899,60.0,41.0,41.0,251,50.0
3.0,2015-02-17 02:36:21,5604,,1.0,2,3000,1,1350,1350,36.0,34.0,30.0,446,239.0
2.0,2015-02-17 02:36:24,405,alcohol,3.0,2,1898,2,899,999,106.0,61.0,107.0,251,520.0
1.0,2015-02-17 02:36:25,3197,pizza,1.0,2,2098,2,899,1199,8.0,8.0,9.0,446,739.0
6.0,2015-02-17 02:36:30,3514,korean,5.0,1,2400,1,2000,2000,,,,251,163.0
4.0,2015-02-17 02:36:32,3770,catering,3.0,1,1145,1,995,995,107.0,55.0,111.0,251,695.0
1.0,2015-02-17 02:36:39,1593,mexican,1.0,4,3215,4,225,1295,19.0,19.0,25.0,446,1028.0
4.0,2015-02-17 02:36:40,692,japanese,3.0,2,2390,2,795,1595,83.0,43.0,75.0,251,654.0
2.0,2015-02-17 02:36:44,874,italian,3.0,4,8170,4,595,2725,39.0,39.0,61.0,251,1315.0
6.0,2015-02-17 02:36:47,733,american,3.0,1,1175,1,1175,1175,,,,251,75.0
4.0,2015-02-17 02:36:47,254,italian,1.0,3,2900,2,500,1200,69.0,37.0,62.0,446,190.0
6.0,2015-02-17 02:36:49,6253,sandwich,5.0,3,2472,2,399,999,21.0,12.0,28.0,446,472.0
6.0,2015-02-17 02:36:52,2310,fast,4.0,5,1801,4,0,741,,,,251,483.0
2.0,2015-02-17 02:37:06,4066,sandwich,3.0,2,1297,2,299,899,106.0,61.0,107.0,251,798.0
4.0,2015-02-17 02:37:10,3748,mediterranean,2.0,4,4050,2,975,1050,83.0,43.0,75.0,251,770.0
1.0,2015-02-17 02:37:12,4526,korean,1.0,3,3996,3,999,1898,60.0,41.0,41.0,446,808.0
4.0,2015-02-17 02:37:17,6917,vietnamese,5.0,4,3400,2,750,875,107.0,55.0,111.0,251,171.0
4.0,2015-02-17 02:37:18,3380,nepalese,5.0,4,1747,4,250,799,83.0,43.0,75.0,251,355.0
2.0,2015-02-17 02:37:25,6576,mexican,5.0,5,2345,4,149,799,39.0,39.0,61.0,251,789.0
6.0,2015-02-17 02:37:26,4072,indian,3.0,5,3115,5,225,1095,,,,251,598.0
4.0,2015-02-17 02:37:29,3060,greek,3.0,3,1795,3,250,1095,107.0,55.0,111.0,251,162.0
1.0,2015-02-17 02:37:31,724,mediterranean,5.0,2,2390,1,1195,1195,35.0,35.0,54.0,251,458.0
3.0,2015-02-17 02:37:35,6691,burger,3.0,7,3767,5,225,899,41.0,41.0,52.0,251,313.0
5.0,2015-02-17 02:37:35,3028,thai,5.0,3,1395,2,200,995,17.0,14.0,22.0,251,836.0
2.0,2015-02-17 02:37:36,4535,sandwich,5.0,2,2189,2,898,999,93.0,52.0,82.0,251,471.0
4.0,2015-02-17 02:37:36,6345,indian,5.0,2,1248,2,449,799,83.0,43.0,75.0,251,660.0
4.0,2015-02-17 02:37:43,377,thai,2.0,5,6000,4,600,1200,83.0,43.0,75.0,251,248.0
1.0,2015-02-17 02:37:44,5104,chinese,5.0,2,2325,2,1075,1250,0.0,0.0,0.0,251,661.0
1.0,2015-02-17 02:37:46,511,,1.0,10,9550,7,600,1800,35.0,35.0,54.0,446,679.0
1.0,2015-02-17 02:37:47,752,japanese,1.0,2,1545,2,550,995,60.0,41.0,41.0,446,281.0
2.0,2015-02-17 02:37:50,3081,mediterranean,2.0,5,4896,5,399,1599,39.0,39.0,61.0,251,429.0
4.0,2015-02-17 02:37:52,3293,american,1.0,2,2794,2,699,765,83.0,43.0,75.0,446,711.0
2.0,2015-02-17 02:37:52,1871,japanese,1.0,3,3919,3,674,1420,112.0,61.0,126.0,446,498.0
1.0,2015-02-17 02:37:53,3787,cafe,1.0,2,3090,2,1495,1595,4.0,4.0,11.0,446,497.0
6.0,2015-02-17 02:37:54,1893,sandwich,3.0,2,1730,2,500,1230,,,,251,819.0
6.0,2015-02-17 02:37:57,4606,mexican,1.0,1,995,1,995,995,,,,446,558.0
1.0,2015-02-17 02:37:57,6056,japanese,6.0,3,2700,2,150,1200,0.0,0.0,0.0,446,892.0
5.0,2015-02-17 02:37:58,5476,middle-eastern,2.0,2,2590,1,1295,1295,17.0,14.0,22.0,251,403.0
2.0,2015-02-17 02:38:02,1076,turkish,4.0,3,3415,3,1095,1195,106.0,61.0,107.0,251,836.0
1.0,2015-02-17 02:38:03,6482,american,1.0,6,2600,4,150,1075,35.0,35.0,54.0,446,226.0
1.0,2015-02-17 02:38:08,3801,american,5.0,6,4297,3,379,1041,40.0,41.0,67.0,251,545.0
2.0,2015-02-17 02:38:13,6388,dessert,5.0,3,2644,1,911,879,107.0,71.0,111.0,251,564.0
1.0,2015-02-17 02:38:13,1436,latin-american,3.0,3,2524,3,500,900,60.0,41.0,41.0,251,850.0
2.0,2015-02-17 02:38:17,4083,japanese,3.0,4,2598,3,250,1599,93.0,52.0,82.0,251,372.0
4.0,2015-02-17 02:38:22,538,chinese,3.0,3,2100,3,600,800,107.0,55.0,111.0,251,618.0
1.0,2015-02-17 02:38:31,4921,sandwich,1.0,2,1720,2,711,931,56.0,46.0,75.0,446,593.0
2.0,2015-02-17 02:38:33,2091,japanese,1.0,6,2270,3,195,1295,93.0,52.0,82.0,446,503.0
4.0,2015-02-17 02:38:35,5914,greek,1.0,4,2400,2,100,1100,69.0,37.0,62.0,446,261.0
6.0,2015-02-17 02:38:35,4370,breakfast,3.0,2,3220,2,1210,2010,,,,251,250.0
2.0,2015-02-17 02:38:39,5754,persian,2.0,6,2499,6,50,699,106.0,61.0,107.0,251,255.0
4.0,2015-02-17 02:38:40,422,indian,3.0,4,3480,4,295,1395,69.0,37.0,62.0,251,97.0
1.0,2015-02-17 02:38:40,4261,thai,1.0,3,3150,3,1050,1050,60.0,41.0,41.0,446,846.0
6.0,2015-02-17 02:38:40,1779,dessert,5.0,1,1250,1,1250,1250,,,,251,700.0
1.0,2015-02-17 02:38:41,5924,american,1.0,5,5600,5,1200,1500,35.0,35.0,54.0,446,229.0
4.0,2015-02-17 02:38:45,6151,pizza,2.0,3,2857,3,879,1079,107.0,55.0,111.0,251,530.0
5.0,2015-02-17 02:38:48,4679,japanese,1.0,3,2175,3,375,1350,20.0,13.0,18.0,446,434.0
1.0,2015-02-17 02:38:56,3023,chinese,4.0,1,1192,1,942,942,60.0,41.0,41.0,251,1007.0
2.0,2015-02-17 02:38:59,1661,dessert,1.0,3,2790,3,700,1095,106.0,61.0,107.0,446,668.0
6.0,2015-02-17 02:39:00,3703,,5.0,2,1900,2,600,1300,,,,251,461.0
1.0,2015-02-17 02:39:01,5313,salad,5.0,2,1245,2,185,725,35.0,35.0,54.0,251,679.0
2.0,2015-02-17 02:39:02,810,american,1.0,2,1650,2,500,1150,93.0,52.0,82.0,251,910.0
2.0,2015-02-17 02:39:08,6323,cafe,2.0,1,1531,1,1067,1096,116.0,56.0,120.0,251,736.0
4.0,2015-02-17 02:39:12,2336,japanese,2.0,6,3204,5,261,1097,84.0,47.0,83.0,251,759.0
4.0,2015-02-17 02:39:13,3996,barbecue,1.0,3,2085,3,295,895,69.0,37.0,62.0,446,365.0
1.0,2015-02-17 02:39:14,2094,other,1.0,2,940,2,445,495,13.0,13.0,26.0,446,1258.0
5.0,2015-02-17 02:39:14,908,filipino,1.0,2,1996,2,998,998,17.0,14.0,22.0,446,695.0
2.0,2015-02-17 02:39:14,665,vietnamese,1.0,4,4875,4,425,1650,106.0,61.0,107.0,446,819.0
3.0,2015-02-17 02:39:16,6560,mexican,3.0,5,4230,5,450,1295,41.0,41.0,52.0,446,259.0
3.0,2015-02-17 02:39:18,6185,vegetarian,1.0,8,6050,5,425,950,21.0,20.0,17.0,446,467.0
4.0,2015-02-17 02:39:18,3614,seafood,5.0,3,2550,3,750,900,83.0,43.0,75.0,251,138.0
2.0,2015-02-17 02:39:20,6563,steak,5.0,6,4944,5,299,1799,93.0,52.0,82.0,251,948.0
6.0,2015-02-17 02:39:21,5300,other,5.0,5,2150,5,325,850,,,,251,334.0
4.0,2015-02-17 02:39:21,4234,chinese,3.0,3,3315,3,200,1295,83.0,43.0,75.0,251,889.0
4.0,2015-02-17 02:39:21,1323,thai,5.0,4,1895,3,200,1295,83.0,43.0,75.0,251,27.0
2.0,2015-02-17 02:39:30,5754,persian,2.0,2,1649,2,450,1199,106.0,61.0,107.0,251,824.0
3.0,2015-02-17 02:39:33,3080,chinese,3.0,2,1950,2,825,975,21.0,20.0,17.0,251,332.0
4.0,2015-02-17 02:39:37,6345,indian,5.0,2,1248,2,249,999,83.0,43.0,75.0,251,892.0
4.0,2015-02-17 02:39:38,6294,burger,5.0,1,699,1,699,699,69.0,37.0,62.0,251,372.0
3.0,2015-02-17 02:39:39,5706,asian,3.0,3,1666,3,299,869,36.0,34.0,30.0,251,576.0
4.0,2015-02-17 02:39:39,326,mediterranean,2.0,1,1045,1,895,895,107.0,55.0,111.0,251,658.0
5.0,2015-02-17 02:39:41,4806,korean,2.0,2,2000,2,700,1300,21.0,12.0,28.0,251,442.0
4.0,2015-02-17 02:39:42,377,thai,2.0,3,4300,3,1200,1900,83.0,43.0,75.0,251,593.0
4.0,2015-02-17 02:39:45,3734,thai,3.0,2,1395,2,200,1195,9.0,8.0,10.0,251,594.0
1.0,2015-02-17 02:39:47,3980,dessert,4.0,2,1225,2,500,500,4.0,4.0,11.0,251,622.0
3.0,2015-02-17 02:39:47,5781,japanese,1.0,2,1520,2,225,1295,21.0,20.0,17.0,446,613.0
2.0,2015-02-17 02:39:51,6740,fast,4.0,14,1353,5,0,305,106.0,61.0,107.0,251,477.0
1.0,2015-02-17 02:39:53,5339,italian,3.0,3,2985,3,395,1295,35.0,35.0,54.0,251,635.0
5.0,2015-02-17 02:39:57,257,,5.0,2,2050,2,50,2000,51.0,45.0,66.0,251,425.0
2.0,2015-02-17 02:39:58,6525,mexican,5.0,5,2351,4,287,1071,111.0,65.0,120.0,251,259.0
5.0,2015-02-17 02:40:01,2642,other,3.0,1,1100,1,800,800,21.0,12.0,28.0,251,538.0
5.0,2015-02-17 02:40:01,2642,other,3.0,1,1100,1,800,800,21.0,20.0,29.0,251,538.0
1.0,2015-02-17 02:40:02,3372,italian,3.0,3,3600,3,1020,1440,19.0,19.0,27.0,251,574.0
2.0,2015-02-17 02:40:03,5694,burger,4.0,2,1263,2,308,980,99.0,52.0,86.0,251,734.0
4.0,2015-02-17 02:40:05,914,american,1.0,2,2573,2,1099,1199,59.0,48.0,45.0,251,772.0
2.0,2015-02-17 02:40:05,5736,,1.0,7,2350,3,250,350,109.0,72.0,112.0,446,843.0
2.0,2015-02-17 02:40:09,3732,burger,5.0,3,2396,3,449,949,109.0,72.0,112.0,251,520.0
1.0,2015-02-17 02:40:09,3985,chinese,1.0,3,1835,3,395,775,59.0,48.0,45.0,446,671.0
6.0,2015-02-17 02:40:11,2888,pizza,3.0,2,3200,2,800,2400,,,,251,413.0
4.0,2015-02-17 02:40:12,239,catering,3.0,4,4300,4,400,1400,106.0,54.0,116.0,251,459.0
3.0,2015-02-17 02:40:12,4784,pizza,5.0,2,2745,2,895,1650,5.0,4.0,4.0,251,370.0
2.0,2015-02-17 02:40:19,1185,dessert,5.0,3,2740,3,325,1125,109.0,72.0,112.0,251,543.0
2.0,2015-02-17 02:40:19,6821,sandwich,5.0,2,2080,2,725,725,109.0,72.0,112.0,251,357.0
6.0,2015-02-17 02:40:20,3101,tapas,1.0,2,3700,2,1200,2500,,,,446,602.0
1.0,2015-02-17 02:40:21,4401,pizza,5.0,3,2700,3,400,1300,14.0,10.0,9.0,251,470.0
2.0,2015-02-17 02:40:24,2272,mexican,5.0,4,3300,4,600,1000,109.0,72.0,112.0,251,269.0
2.0,2015-02-17 02:40:27,1933,burger,3.0,1,710,1,710,710,53.0,44.0,61.0,251,393.0
1.0,2015-02-17 02:40:29,6567,mexican,5.0,1,1600,1,1600,1600,38.0,38.0,54.0,251,815.0
1.0,2015-02-17 02:40:35,1337,american,1.0,4,3400,4,500,1150,4.0,4.0,9.0,446,472.0
1.0,2015-02-17 02:40:35,3611,latin-american,5.0,2,2600,2,700,1900,38.0,38.0,54.0,251,31.0
4.0,2015-02-17 02:40:37,3770,catering,3.0,1,1245,1,1095,1095,106.0,54.0,116.0,251,122.0
1.0,2015-02-17 02:40:39,5610,mexican,5.0,5,6330,5,795,1695,38.0,38.0,54.0,251,203.0
4.0,2015-02-17 02:40:41,558,seafood,5.0,3,4550,3,1250,1650,67.0,37.0,62.0,251,935.0
2.0,2015-02-17 02:40:45,6074,sushi,5.0,4,3000,4,400,1100,90.0,46.0,79.0,251,809.0
1.0,2015-02-17 02:40:51,5422,indian,3.0,4,1935,4,250,1095,38.0,38.0,54.0,251,217.0
1.0,2015-02-17 02:40:54,208,thai,3.0,3,2785,3,895,895,38.0,38.0,54.0,251,396.0
1.0,2015-02-17 02:40:56,5335,thai,1.0,2,1490,2,695,795,38.0,38.0,54.0,446,254.0
4.0,2015-02-17 02:40:57,2494,indian,5.0,1,1695,1,1695,1695,106.0,54.0,116.0,251,544.0
4.0,2015-02-17 02:41:14,4411,american,1.0,1,2099,1,1809,1763,71.0,45.0,65.0,446,522.0
4.0,2015-02-17 02:41:14,1853,mexican,3.0,4,990,2,100,395,67.0,37.0,62.0,251,757.0
4.0,2015-02-17 02:41:17,2242,burger,4.0,5,2305,3,269,729,9.0,9.0,10.0,251,290.0
4.0,2015-02-17 02:41:17,2056,chinese,3.0,7,7220,7,695,1295,81.0,43.0,82.0,251,594.0
1.0,2015-02-17 02:41:20,6708,other,1.0,2,2720,2,1325,1395,59.0,48.0,45.0,446,256.0
2.0,2015-02-17 02:41:30,4041,persian,3.0,3,5500,3,700,2400,90.0,46.0,79.0,251,487.0
3.0,2015-02-17 02:41:33,4683,italian,1.0,3,4085,3,995,1595,21.0,21.0,22.0,446,694.0
4.0,2015-02-17 02:41:33,2296,italian,5.0,4,6150,3,1000,1650,106.0,54.0,116.0,251,1094.0
4.0,2015-02-17 02:41:39,4428,sushi,3.0,8,7315,8,400,1800,106.0,54.0,116.0,251,953.0
4.0,2015-02-17 02:41:41,649,fast,2.0,2,2248,2,499,1699,59.0,48.0,45.0,251,550.0
2.0,2015-02-17 02:41:42,4140,chinese,3.0,5,2965,4,150,1075,109.0,72.0,112.0,251,730.0
2.0,2015-02-17 02:41:46,5299,indian,3.0,3,2285,3,250,1595,90.0,46.0,79.0,251,562.0
1.0,2015-02-17 02:41:46,4292,american,3.0,1,2700,1,2700,2700,38.0,38.0,54.0,251,981.0
6.0,2015-02-17 02:41:49,5810,chinese,5.0,3,3840,3,1039,1624,,,,251,456.0
4.0,2015-02-17 02:41:53,3075,french,2.0,1,1500,1,1300,1300,106.0,54.0,116.0,251,808.0
4.0,2015-02-17 02:41:54,4232,indian,3.0,6,4985,6,200,1495,106.0,54.0,116.0,251,756.0
2.0,2015-02-17 02:41:57,5093,italian,1.0,1,1848,1,1848,1848,109.0,72.0,112.0,446,456.0
6.0,2015-02-17 02:41:57,2833,dessert,1.0,3,3045,3,295,1375,,,,446,155.0
4.0,2015-02-17 02:42:01,861,burger,5.0,5,2815,4,349,649,67.0,37.0,62.0,251,420.0
4.0,2015-02-17 02:42:04,3060,greek,3.0,3,3440,2,450,1495,106.0,54.0,116.0,251,403.0
1.0,2015-02-17 02:42:10,6355,italian,1.0,2,2800,2,1100,1700,19.0,19.0,27.0,446,585.0
2.0,2015-02-17 02:42:11,5262,american,5.0,3,5300,3,900,3100,90.0,46.0,79.0,251,466.0
1.0,2015-02-17 02:42:12,3539,cafe,4.0,4,1120,3,245,275,0.0,0.0,0.0,251,253.0
4.0,2015-02-17 02:42:20,2296,italian,5.0,4,6975,4,1500,1850,106.0,54.0,116.0,251,317.0
3.0,2015-02-17 02:42:22,1946,asian,1.0,1,650,1,650,650,21.0,21.0,22.0,446,500.0
4.0,2015-02-17 02:42:24,2296,italian,5.0,1,2150,1,1850,1850,106.0,54.0,116.0,251,673.0
4.0,2015-02-17 02:42:24,5246,pasta,3.0,4,2315,4,250,875,81.0,43.0,82.0,251,623.0
1.0,2015-02-17 02:42:26,6804,japanese,1.0,2,2160,1,1080,1080,19.0,19.0,27.0,446,315.0
2.0,2015-02-17 02:42:29,2091,japanese,1.0,11,10535,11,595,1395,90.0,46.0,79.0,446,702.0
2.0,2015-02-17 02:42:29,4631,mexican,3.0,3,2720,3,395,1255,109.0,72.0,112.0,251,477.0
2.0,2015-02-17 02:42:34,1683,pizza,3.0,3,5047,3,699,1740,109.0,72.0,112.0,251,840.0
3.0,2015-02-17 02:42:35,5904,chinese,1.0,3,2785,3,595,1095,36.0,32.0,28.0,446,743.0
4.0,2015-02-17 02:42:37,1054,italian,3.0,1,1695,1,1695,1695,106.0,54.0,116.0,251,887.0
3.0,2015-02-17 02:42:37,5743,,3.0,4,2838,4,175,995,21.0,21.0,22.0,251,562.0
5.0,2015-02-17 02:42:41,528,japanese,1.0,4,2700,4,115,1095,16.0,12.0,22.0,446,809.0
4.0,2015-02-17 02:42:42,5987,pizza,3.0,2,3648,2,1199,1699,67.0,37.0,62.0,251,653.0
1.0,2015-02-17 02:42:50,5560,japanese,3.0,6,4170,5,250,1225,38.0,38.0,54.0,251,525.0
4.0,2015-02-17 02:42:51,3594,korean,3.0,2,3600,2,850,2750,67.0,37.0,62.0,251,494.0
4.0,2015-02-17 02:42:54,1678,mexican,3.0,5,6515,3,1000,1450,106.0,54.0,116.0,251,402.0
2.0,2015-02-17 02:42:55,1686,mexican,5.0,2,1648,1,649,649,109.0,72.0,112.0,251,601.0
6.0,2015-02-17 02:42:56,4193,burger,2.0,3,1568,3,455,579,,,,251,618.0
4.0,2015-02-17 02:42:56,2244,thai,1.0,1,950,1,895,895,19.0,19.0,27.0,251,285.0
4.0,2015-02-17 02:42:58,3924,turkish,3.0,8,5920,2,85,1295,67.0,37.0,62.0,251,455.0
2.0,2015-02-17 02:43:00,6576,mexican,5.0,2,738,1,369,369,37.0,37.0,61.0,251,170.0
4.0,2015-02-17 02:43:01,1054,italian,3.0,2,3290,2,1395,1395,106.0,54.0,116.0,251,326.0
6.0,2015-02-17 02:43:01,1487,burger,2.0,3,2290,3,200,895,,,,251,1023.0
2.0,2015-02-17 02:43:05,2130,chinese,3.0,7,5810,7,300,1295,90.0,46.0,79.0,251,578.0
6.0,2015-02-17 02:43:05,5841,indian,2.0,2,1400,2,100,1300,,,,251,688.0
2.0,2015-02-17 02:43:07,6954,american,1.0,1,3100,1,3100,3100,90.0,46.0,79.0,446,542.0
2.0,2015-02-17 02:43:07,3974,thai,5.0,6,4385,4,200,1295,37.0,37.0,61.0,251,245.0
2.0,2015-02-17 02:43:10,1367,fast,3.0,2,1753,2,699,979,90.0,46.0,79.0,251,477.0
1.0,2015-02-17 02:43:11,6902,japanese,1.0,2,2400,1,1200,1200,59.0,48.0,45.0,446,624.0
1.0,2015-02-17 02:43:16,6804,japanese,1.0,1,1280,1,1080,1080,19.0,19.0,27.0,446,502.0
4.0,2015-02-17 02:43:16,5168,salad,3.0,3,3423,3,635,892,85.0,40.0,88.0,251,444.0
2.0,2015-02-17 02:43:18,4102,alcohol,5.0,1,1400,1,1400,1400,90.0,46.0,79.0,251,490.0
1.0,2015-02-17 02:43:23,3471,pizza,3.0,1,1754,1,1029,1029,18.0,18.0,23.0,251,391.0
1.0,2015-02-17 02:43:23,3229,breakfast,3.0,1,895,1,895,895,38.0,38.0,54.0,251,759.0
4.0,2015-02-17 02:43:26,422,indian,3.0,1,1590,1,1295,1295,67.0,37.0,62.0,251,612.0
3.0,2015-02-17 02:43:26,1826,fast,4.0,1,898,1,898,898,,,,251,513.0
4.0,2015-02-17 02:43:37,5967,greek,3.0,3,3000,2,300,1350,81.0,43.0,82.0,251,611.0
5.0,2015-02-17 02:43:40,4130,american,1.0,11,5719,5,79,1919,16.0,12.0,22.0,446,374.0
2.0,2015-02-17 02:43:45,4542,middle-eastern,3.0,4,1588,4,197,797,109.0,72.0,112.0,251,658.0
2.0,2015-02-17 02:43:56,6209,american,5.0,4,3810,3,965,1145,37.0,37.0,61.0,251,869.0
3.0,2015-02-17 02:43:57,6560,catering,1.0,3,4685,3,895,2795,41.0,41.0,50.0,446,174.0
6.0,2015-02-17 02:43:59,2401,japanese,3.0,3,2985,3,295,1395,,,,251,589.0
4.0,2015-02-17 02:44:04,239,catering,3.0,3,3362,3,321,1503,107.0,59.0,119.0,251,378.0
5.0,2015-02-17 02:44:08,3028,thai,5.0,4,2290,3,200,995,16.0,12.0,22.0,251,326.0
2.0,2015-02-17 02:44:09,6865,mexican,5.0,4,1343,4,50,799,109.0,72.0,112.0,251,530.0
2.0,2015-02-17 02:44:15,2149,dessert,5.0,1,435,1,385,385,109.0,72.0,112.0,251,234.0
1.0,2015-02-17 02:44:21,5544,american,3.0,3,2940,3,795,1295,4.0,4.0,9.0,251,326.0
2.0,2015-02-17 02:44:22,3974,thai,5.0,6,4135,6,200,1295,37.0,37.0,61.0,251,826.0
